limit_profile,index,target_wavelength_nm,measured_wavelength_nm,wavelength_error_pm,target_power_mw,measured_power_mw,power_error_percent,smsr_db,peak_count,single_mode_pass,gain_ma,soa_ma,phase_ma,wavelength_a_ma,wavelength_b_ma,gain_code,soa_code,phase_code,wavelength_a_code,wavelength_b_code,pdt_reference_code,pdr_reference_code,power_feedback_channel,power_feedback_reference_code,power_feedback_rail_margin_code,power_feedback_hardware_eligible,guard_stage_count,guard_hold_ms_per_stage
fullband_2001_145mA_v1,121,1527.420000,1527.41849000,-1.510000,2.056000,2.055812456,-0.009122,27.349292,167,1,144.998932,114.907837,0.029907,6.635742,1.539307,63351,50204,98,5436,1261,,,,0,0,0,0,0
fullband_2001_145mA_v1,122,1527.440000,1527.43837000,-1.630000,2.056000,2.062516341,0.316943,27.996409,173,1,144.998932,121.021271,5.969543,5.853271,1.744385,63351,52875,19561,4795,1429,,,,0,0,0,0,0
fullband_2001_145mA_v1,123,1527.460000,1527.45928000,-0.720000,2.056000,2.048128048,-0.382877,28.856821,170,1,144.998932,122.319031,5.665894,5.827637,1.734619,63351,53442,18566,4774,1421,,,,0,0,0,0,0
fullband_2001_145mA_v1,124,1527.480000,1527.47961000,-0.390000,2.056000,2.062995017,0.340225,26.929585,190,1,144.998932,120.929718,5.350647,5.827637,1.734619,63351,52835,17533,4774,1421,,,,0,0,0,0,0
fullband_2001_145mA_v1,125,1527.500000,1527.49979000,-0.210000,2.056000,2.036270919,-0.959586,26.788325,169,1,144.998932,140.940857,8.999939,5.999756,28.599854,63351,61578,29491,4915,23429,,,,0,0,0,0,0
fullband_2001_145mA_v1,126,1527.520000,1527.51884000,-1.160000,2.056000,2.038502179,-0.851061,29.160414,172,1,144.998932,116.558075,4.580688,6.093750,1.538086,63351,50925,15010,4992,1260,,,,0,0,0,0,0
fullband_2001_145mA_v1,127,1527.540000,1527.53908000,-0.920000,2.056000,2.063795827,0.379174,29.322183,168,1,144.998932,116.246796,4.537354,5.905762,1.531982,63351,50789,14868,4838,1255,,,,0,0,0,0,0
fullband_2001_145mA_v1,128,1527.560000,1527.55979000,-0.210000,2.056000,2.066419893,0.506804,27.274633,176,1,144.998932,117.153168,4.537354,5.628662,1.585693,63351,51185,14868,4611,1299,,,,0,0,0,0,0
fullband_2001_145mA_v1,129,1527.580000,1527.57959000,-0.410000,2.056000,2.056699933,0.034043,28.362425,171,1,144.998932,110.289001,0.898132,5.850830,1.492920,63351,48186,2943,4793,1223,,,,0,0,0,0,0
fullband_2001_145mA_v1,130,1527.600000,1527.59952000,-0.480000,2.056000,2.048952913,-0.342757,29.082323,183,1,144.998932,129.167175,2.022400,5.905762,29.986572,63351,56434,6627,4838,24565,,,,0,0,0,0,0
fullband_2001_145mA_v1,131,1527.620000,1527.61992000,-0.080000,2.056000,2.052470752,-0.171656,32.573486,157,1,144.998932,128.727722,1.982422,5.928955,28.496094,63351,56242,6496,4857,23344,,,,0,0,0,0,0
fullband_2001_145mA_v1,132,1527.640000,1527.63876000,-1.240000,2.056000,2.044340644,-0.567089,30.154263,172,1,144.998932,125.939941,1.982422,5.692139,28.485107,63351,55024,6496,4663,23335,,,,0,0,0,0,0
fullband_2001_145mA_v1,133,1527.660000,1527.65916000,-0.840000,2.056000,2.050166284,-0.283741,29.794919,182,1,144.998932,113.065338,0.543823,5.900879,1.427002,63351,49399,1782,4834,1169,,,,0,0,0,0,0
fullband_2001_145mA_v1,134,1527.680000,1527.67896000,-1.040000,2.056000,2.062195206,0.301323,29.545787,169,1,144.998932,130.240631,1.302795,5.938721,29.945068,63351,56903,4269,4865,24531,,,,0,0,0,0,0
fullband_2001_145mA_v1,135,1527.700000,1527.69824000,-1.760000,2.056000,2.058564661,0.124740,29.584520,160,1,144.998932,132.183838,0.002747,5.959473,29.996338,63351,57752,9,4882,24573,,,,0,0,0,0,0
fullband_2001_145mA_v1,136,1527.720000,1527.71808000,-1.920000,2.056000,2.042159622,-0.673170,30.816728,166,1,144.998932,135.189056,1.191406,6.011963,27.049561,63351,59065,3904,4925,22159,,,,0,0,0,0,0
fullband_2001_145mA_v1,137,1527.740000,1527.73821000,-1.790000,2.056000,2.064455362,0.411253,31.224874,164,1,144.998932,136.951447,1.084595,5.981445,26.998291,63351,59835,3554,4900,22117,,,,0,0,0,0,0
fullband_2001_145mA_v1,138,1527.760000,1527.75998000,-0.020000,2.056000,2.046987785,-0.438337,30.917608,165,1,144.998932,122.406006,2.000122,5.892334,1.459961,63351,53480,6554,4827,1196,,,,0,0,0,0,0
fullband_2001_145mA_v1,139,1527.780000,1527.77936000,-0.640000,2.056000,2.052532323,-0.168661,29.707176,169,1,144.998932,120.970917,2.000122,5.783691,1.335449,63351,52853,6554,4738,1094,,,,0,0,0,0,0
fullband_2001_145mA_v1,140,1527.800000,1527.79920000,-0.800000,2.056000,2.048874994,-0.346547,30.766026,175,1,144.998932,141.831207,9.999695,5.844727,27.037354,63351,61967,32767,4788,22149,,,,0,0,0,0,0
fullband_2001_145mA_v1,141,1527.820000,1527.81917000,-0.830000,2.056000,2.054888544,-0.054059,25.055948,174,1,144.998932,134.005737,4.840088,4.649658,27.099609,63351,58548,15860,3809,22200,,,,0,0,0,0,0
fullband_2001_145mA_v1,142,1527.840000,1527.83840000,-1.600000,2.056000,2.054205464,-0.087283,25.458385,182,1,144.998932,129.689026,4.644775,4.599609,26.999512,63351,56662,15220,3768,22118,,,,0,0,0,0,0
fullband_2001_145mA_v1,143,1527.860000,1527.85942000,-0.580000,2.056000,2.048316965,-0.373688,26.274394,170,1,144.998932,130.171967,4.442749,4.549561,26.999512,63351,56873,14558,3727,22118,,,,0,0,0,0,0
fullband_2001_145mA_v1,144,1527.880000,1527.87822000,-1.780000,2.056000,2.050848356,-0.250566,25.774605,20,1,144.998932,125.120544,0.000000,4.285889,26.524658,63351,54666,0,3511,21729,,,,0,0,0,0,0
fullband_2001_145mA_v1,145,1527.900000,1527.89965000,-0.350000,2.056000,2.053360834,-0.128364,27.404198,169,1,144.998932,125.626373,3.999939,4.489746,27.019043,63351,54887,13107,3678,22134,,,,0,0,0,0,0
fullband_2001_145mA_v1,146,1527.920000,1527.91968000,-0.320000,2.056000,2.060046161,0.196798,24.373629,157,1,144.998932,127.212524,3.866882,4.241943,27.004395,63351,55580,12671,3475,22122,,,,0,0,0,0,0
fullband_2001_145mA_v1,147,1527.940000,1527.93888000,-1.120000,2.056000,2.058828621,0.137579,28.029992,177,1,144.998932,124.720001,0.957947,4.421387,25.500488,63351,54491,3139,3622,20890,,,,0,0,0,0,0
fullband_2001_145mA_v1,148,1527.960000,1527.95900000,-1.000000,2.056000,2.055184117,-0.039683,26.679181,180,1,144.998932,126.507568,3.500061,4.514160,24.044189,63351,55272,11469,3698,19697,,,,0,0,0,0,0
fullband_2001_145mA_v1,149,1527.980000,1527.97966000,-0.340000,2.056000,2.048860147,-0.347269,30.639317,170,1,144.998932,131.069183,0.819397,4.484863,25.491943,63351,57265,2685,3674,20883,,,,0,0,0,0,0
fullband_2001_145mA_v1,150,1528.000000,1527.99911000,-0.890000,2.056000,2.052406777,-0.174768,28.689105,180,1,144.998932,135.060883,2.999878,4.458008,26.949463,63351,59009,9830,3652,22077,,,,0,0,0,0,0
fullband_2001_145mA_v1,151,1528.020000,1528.01924000,-0.760000,2.056000,2.047794395,-0.399105,24.514215,167,1,144.998932,137.615204,9.500122,4.473877,24.001465,63351,60125,31130,3665,19662,,,,0,0,0,0,0
fullband_2001_145mA_v1,152,1528.040000,1528.03899000,-1.010000,2.056000,2.056801243,0.038971,27.537990,175,1,144.998932,133.454132,0.588989,4.499512,25.600586,63351,58307,1930,3686,20972,,,,0,0,0,0,0
fullband_2001_145mA_v1,153,1528.060000,1528.05994000,-0.060000,2.056000,2.056314197,0.015282,27.433270,175,1,144.998932,134.832001,0.517578,4.499512,25.550537,63351,58909,1696,3686,20931,,,,0,0,0,0,0
fullband_2001_145mA_v1,154,1528.080000,1528.07864000,-1.360000,2.056000,2.039272947,-0.813573,31.905317,178,1,144.998932,130.634308,0.445862,4.499512,25.500488,63351,57075,1461,3686,20890,,,,0,0,0,0,0
fullband_2001_145mA_v1,155,1528.100000,1528.09873000,-1.270000,2.056000,2.047614951,-0.407833,27.793186,173,1,144.998932,130.087280,0.374756,4.499512,25.500488,63351,56836,1228,3686,20890,,,,0,0,0,0,0
fullband_2001_145mA_v1,156,1528.120000,1528.12027000,0.270000,2.056000,2.072230249,0.789409,32.304347,161,1,144.998932,127.718353,0.296936,4.499512,25.600586,63351,55801,973,3686,20972,,,,0,0,0,0,0
fullband_2001_145mA_v1,157,1528.140000,1528.13922000,-0.780000,2.056000,2.056896722,0.043615,28.198408,170,1,144.998932,126.612854,0.264587,4.427490,25.491943,63351,55318,867,3627,20883,,,,0,0,0,0,0
fullband_2001_145mA_v1,158,1528.160000,1528.15942000,-0.580000,2.056000,2.051229487,-0.232029,27.549357,169,1,144.998932,126.077271,1.922302,4.449463,22.502441,63351,55084,6299,3645,18434,,,,0,0,0,0,0
fullband_2001_145mA_v1,159,1528.180000,1528.17919000,-0.810000,2.056000,2.064051428,0.391606,30.990233,180,1,144.998932,127.361298,5.954285,4.448242,22.500000,63351,55645,19511,3644,18432,,,,0,0,0,0,0
fullband_2001_145mA_v1,160,1528.200000,1528.19823000,-1.770000,2.056000,2.047400528,-0.418262,31.097496,180,1,144.998932,123.928070,1.512451,4.515381,22.500000,63351,54145,4956,3699,18432,,,,0,0,0,0,0
fullband_2001_145mA_v1,161,1528.220000,1528.21999000,-0.010000,2.056000,2.057163879,0.056609,29.884434,170,1,144.998932,125.477600,1.512451,4.378662,22.498779,63351,54822,4956,3587,18431,,,,0,0,0,0,0
fullband_2001_145mA_v1,162,1528.240000,1528.23964000,-0.360000,2.056000,2.064596263,0.418106,31.235376,170,1,144.998932,129.874420,1.189575,4.498291,22.550049,63351,56743,3898,3685,18473,,,,0,0,0,0,0
fullband_2001_145mA_v1,163,1528.260000,1528.25893000,-1.070000,2.056000,2.058603378,0.126623,30.837266,164,1,144.998932,129.576874,1.101379,4.461670,22.498779,63351,56613,3609,3655,18431,,,,0,0,0,0,0
fullband_2001_145mA_v1,164,1528.280000,1528.27909000,-0.910000,2.056000,2.055090776,-0.044223,30.942930,171,1,144.998932,135.127258,3.739624,4.511719,22.600098,63351,59038,12254,3696,18514,,,,0,0,0,0,0
fullband_2001_145mA_v1,165,1528.300000,1528.29884000,-1.160000,2.056000,2.093676242,1.832502,31.293207,175,1,144.998932,137.223816,3.739624,4.409180,22.592773,63351,59954,12254,3612,18508,,,,0,0,0,0,0
fullband_2001_145mA_v1,166,1528.320000,1528.32083000,0.830000,2.056000,2.057779730,0.086563,30.843275,177,1,144.998932,137.976837,3.499756,4.367676,22.540283,63351,60283,11468,3578,18465,,,,0,0,0,0,0
fullband_2001_145mA_v1,167,1528.340000,1528.33962000,-0.380000,2.056000,2.057112262,0.054098,31.159567,174,1,144.998932,135.919189,3.498535,4.260254,22.547607,63351,59384,11464,3490,18471,,,,0,0,0,0,0
fullband_2001_145mA_v1,168,1528.360000,1528.35978000,-0.220000,2.056000,2.047685858,-0.404384,30.689332,164,1,144.998932,135.708618,3.495789,4.154053,22.564697,63351,59292,11455,3403,18485,,,,0,0,0,0,0
fullband_2001_145mA_v1,169,1528.380000,1528.37896000,-1.040000,2.056000,2.055688058,-0.015172,30.908638,164,1,144.998932,134.825134,3.495789,4.056396,22.471924,63351,58906,11455,3323,18409,,,,0,0,0,0,0
fullband_2001_145mA_v1,170,1528.400000,1528.39856000,-1.440000,2.056000,2.052495464,-0.170454,29.763074,163,1,144.998932,127.230835,0.750122,4.017334,20.251465,63351,55588,2458,3291,16590,,,,0,0,0,0,0
fullband_2001_145mA_v1,171,1528.420000,1528.42040000,0.400000,2.056000,2.038897667,-0.831826,29.747348,168,1,144.998932,123.042297,0.750122,3.920898,20.258789,63351,53758,2458,3212,16596,,,,0,0,0,0,0
fullband_2001_145mA_v1,172,1528.440000,1528.43806000,-1.940000,2.056000,2.075269795,0.937247,28.732647,175,1,144.998932,125.894165,3.978577,3.264160,22.546387,63351,55004,13037,2674,18470,,,,0,0,0,0,0
fullband_2001_145mA_v1,173,1528.460000,1528.45841000,-1.590000,2.056000,2.031567474,-1.188352,26.220422,170,1,144.998932,123.992157,3.858337,3.000488,22.500000,63351,54173,12643,2458,18432,,,,0,0,0,0,0
fullband_2001_145mA_v1,174,1528.480000,1528.48011000,0.110000,2.056000,2.042079780,-0.677054,25.963558,162,1,144.998932,124.163818,3.627625,3.050537,22.500000,63351,54248,11887,2499,18432,,,,0,0,0,0,0
fullband_2001_145mA_v1,175,1528.500000,1528.50024000,0.240000,2.056000,2.046888962,-0.443144,25.996589,168,1,144.998932,126.667786,3.427734,3.015137,22.473145,63351,55342,11232,2470,18410,,,,0,0,0,0,0
fullband_2001_145mA_v1,176,1528.520000,1528.51992000,-0.080000,2.056000,2.058563765,0.124697,25.840331,165,1,144.998932,123.381042,0.883179,2.863770,20.969238,63351,53906,2894,2346,17178,,,,0,0,0,0,0
fullband_2001_145mA_v1,177,1528.540000,1528.53859000,-1.410000,2.056000,2.074090833,0.879904,29.635067,171,1,144.998932,122.721863,0.811157,2.907715,20.985107,63351,53618,2658,2382,17191,,,,0,0,0,0,0
fullband_2001_145mA_v1,178,1528.560000,1528.55934000,-0.660000,2.056000,2.067404370,0.554687,28.858427,183,1,144.998932,128.130341,0.753479,2.937012,19.661865,63351,55981,2469,2406,16107,,,,0,0,0,0,0
fullband_2001_145mA_v1,179,1528.580000,1528.57892000,-1.080000,2.056000,2.047300078,-0.423148,27.077025,172,1,144.998932,131.627655,9.523010,3.024902,19.499512,63351,57509,31205,2478,15974,,,,0,0,0,0,0
fullband_2001_145mA_v1,180,1528.600000,1528.59984000,-0.160000,2.056000,2.044076823,-0.579921,25.551055,181,1,144.998932,130.803680,9.267578,2.922363,19.495850,63351,57149,30368,2394,15971,,,,0,0,0,0,0
fullband_2001_145mA_v1,181,1528.620000,1528.61924000,-0.760000,2.056000,2.063158674,0.348185,28.860721,176,1,144.998932,130.519867,2.855225,3.017578,19.499512,63351,57025,9356,2472,15974,,,,0,0,0,0,0
fullband_2001_145mA_v1,182,1528.640000,1528.63993000,-0.070000,2.056000,2.047207986,-0.427627,29.708930,168,1,144.998932,131.774139,2.751160,2.940674,19.497070,63351,57573,9015,2409,15972,,,,0,0,0,0,0
fullband_2001_145mA_v1,183,1528.660000,1528.65919000,-0.810000,2.056000,2.046750660,-0.449871,27.597768,165,1,144.998932,128.093719,0.449219,3.023682,19.550781,63351,55965,1472,2477,16016,,,,0,0,0,0,0
fullband_2001_145mA_v1,184,1528.680000,1528.68114000,1.140000,2.056000,2.104683309,2.367865,29.968045,187,1,144.998932,123.841095,0.418701,2.937012,19.493408,63351,54107,1372,2406,15969,,,,0,0,0,0,0
fullband_2001_145mA_v1,185,1528.700000,1528.69951000,-0.490000,2.056000,2.051977947,-0.195625,27.245452,175,1,144.998932,127.281189,6.961670,2.960205,18.010254,63351,55610,22812,2425,14754,,,,0,0,0,0,0
fullband_2001_145mA_v1,186,1528.720000,1528.71894000,-1.060000,2.056000,2.054431120,-0.076307,28.212598,185,1,144.998932,122.351074,1.989746,2.951660,18.009033,63351,53456,6520,2418,14753,,,,0,0,0,0,0
fullband_2001_145mA_v1,187,1528.740000,1528.73960000,-0.400000,2.056000,2.053598999,-0.116780,29.476789,176,1,144.998932,121.410370,1.465149,3.000488,21.099854,63351,53045,4801,2458,17285,,,,0,0,0,0,0
fullband_2001_145mA_v1,188,1528.760000,1528.75905000,-0.950000,2.056000,2.074327505,0.891416,31.188025,173,1,144.998932,119.883728,1.420288,2.921143,20.987549,63351,52378,4654,2393,17193,,,,0,0,0,0,0
fullband_2001_145mA_v1,189,1528.780000,1528.77985000,-0.150000,2.056000,2.038756600,-0.838687,31.557140,185,1,144.998932,119.682312,1.486816,3.023682,18.000488,63351,52290,4872,2477,14746,,,,0,0,0,0,0
fullband_2001_145mA_v1,190,1528.800000,1528.79913000,-0.870000,2.056000,2.055990876,-0.000444,29.395350,165,1,144.998932,120.009613,1.347961,3.020020,18.000488,63351,52433,4417,2474,14746,,,,0,0,0,0,0
fullband_2001_145mA_v1,191,1528.820000,1528.81915000,-0.850000,2.056000,2.052476905,-0.171357,30.680285,167,1,144.998932,120.483398,1.303711,2.955322,18.000488,63351,52640,4272,2421,14746,,,,0,0,0,0,0
fullband_2001_145mA_v1,192,1528.840000,1528.83851000,-1.490000,2.056000,2.060744868,0.230782,30.220125,167,1,144.998932,123.392487,1.029358,2.960205,19.495850,63351,53911,3373,2425,15971,,,,0,0,0,0,0
fullband_2001_145mA_v1,193,1528.860000,1528.85907000,-0.930000,2.056000,2.055819963,-0.008757,30.120233,161,1,144.998932,123.783875,1.009216,2.966309,18.000488,63351,54082,3307,2430,14746,,,,0,0,0,0,0
fullband_2001_145mA_v1,194,1528.880000,1528.87852000,-1.480000,2.056000,2.056376599,0.018317,30.261894,160,1,144.998932,130.723572,3.551331,3.012695,18.000488,63351,57114,11637,2468,14746,,,,0,0,0,0,0
fullband_2001_145mA_v1,195,1528.900000,1528.89892000,-1.080000,2.056000,2.059468160,0.168685,30.239985,176,1,144.998932,132.554626,3.320007,2.985840,18.000488,63351,57914,10879,2446,14746,,,,0,0,0,0,0
fullband_2001_145mA_v1,196,1528.920000,1528.91892000,-1.080000,2.056000,2.047660454,-0.405620,29.971647,183,1,144.998932,134.742737,9.500122,2.957764,18.049316,63351,58870,31130,2423,14786,,,,0,0,0,0,0
fullband_2001_145mA_v1,197,1528.940000,1528.93957000,-0.430000,2.056000,2.055792806,-0.010078,30.430908,164,1,144.998932,131.039429,0.741272,2.813721,18.043213,63351,57252,2429,2305,14781,,,,0,0,0,0,0
fullband_2001_145mA_v1,198,1528.960000,1528.95872000,-1.280000,2.056000,2.049320290,-0.324889,29.596363,169,1,144.998932,130.675507,3.095093,2.808838,17.993164,63351,57093,10142,2301,14740,,,,0,0,0,0,0
fullband_2001_145mA_v1,199,1528.980000,1528.97931000,-0.690000,2.056000,2.062505693,0.316425,29.507297,162,1,144.998932,127.823639,0.722656,2.662354,18.029785,63351,55847,2368,2181,14770,,,,0,0,0,0,0
fullband_2001_145mA_v1,200,1529.000000,1529.00023000,0.230000,2.056000,2.053107706,-0.140676,29.717029,168,1,144.998932,123.257446,3.088074,2.641602,17.982178,63351,53852,10119,2164,14731,,,,0,0,0,0,0
fullband_2001_145mA_v1,201,1529.020000,1529.01933000,-0.670000,2.056000,2.061832842,0.283699,28.887861,178,1,144.998932,122.602844,3.083801,2.539062,18.021240,63351,53566,10105,2080,14763,,,,0,0,0,0,0
fullband_2001_145mA_v1,202,1529.040000,1529.03909000,-0.910000,2.056000,2.037350959,-0.907055,28.774948,167,1,144.998932,122.051239,3.076782,2.427979,18.101807,63351,53325,10082,1989,14829,,,,0,0,0,0,0
fullband_2001_145mA_v1,203,1529.060000,1529.05905000,-0.950000,2.056000,2.053389760,-0.126957,29.840409,175,1,144.998932,118.455505,3.074341,2.316895,17.939453,63351,51754,10074,1898,14696,,,,0,0,0,0,0
fullband_2001_145mA_v1,204,1529.080000,1529.07939000,-0.610000,2.056000,2.054680811,-0.064163,28.760437,175,1,144.998932,119.471741,3.066101,2.167969,17.957764,63351,52198,10047,1776,14711,,,,0,0,0,0,0
fullband_2001_145mA_v1,205,1529.100000,1529.09891000,-1.090000,2.056000,2.059283070,0.159682,29.713208,157,1,144.998932,119.325256,3.042908,1.995850,17.894287,63351,52134,9971,1635,14659,,,,0,0,0,0,0
fullband_2001_145mA_v1,206,1529.120000,1529.11952000,-0.480000,2.056000,2.051842939,-0.202192,31.601866,173,1,144.998932,122.781372,2.872314,2.010498,17.810059,63351,53644,9412,1647,14590,,,,0,0,0,0,0
fullband_2001_145mA_v1,207,1529.140000,1529.13895000,-1.050000,2.056000,2.072460582,0.800612,28.522780,167,1,144.998932,129.686737,1.907043,29.948730,16.544189,63351,56661,6249,24534,13553,,,,0,0,0,0,0
fullband_2001_145mA_v1,208,1529.160000,1529.15973000,-0.270000,2.056000,2.047108681,-0.432457,31.861464,161,1,144.998932,132.627869,1.777344,29.998779,16.541748,63351,57946,5824,24575,13551,,,,0,0,0,0,0
fullband_2001_145mA_v1,209,1529.180000,1529.17969000,-0.310000,2.056000,2.040274520,-0.764858,28.797279,188,1,144.998932,130.796814,1.654663,29.903564,16.500244,63351,57146,5422,24497,13517,,,,0,0,0,0,0
fullband_2001_145mA_v1,210,1529.200000,1529.20043000,0.430000,2.056000,2.056918295,0.044664,30.555130,159,1,144.998932,132.257080,1.516724,29.978027,16.531982,63351,57784,4970,24558,13543,,,,0,0,0,0,0
fullband_2001_145mA_v1,211,1529.220000,1529.22006000,0.060000,2.056000,2.059938284,0.191551,25.814179,168,1,144.998932,131.401062,1.398010,29.978027,16.473389,63351,57410,4581,24558,13495,,,,0,0,0,0,0
fullband_2001_145mA_v1,212,1529.240000,1529.23967000,-0.330000,2.056000,2.053932458,-0.100561,25.429130,174,1,144.998932,128.627014,1.269531,29.998779,16.500244,63351,56198,4160,24575,13517,,,,0,0,0,0,0
fullband_2001_145mA_v1,213,1529.260000,1529.25873000,-1.270000,2.056000,2.053046935,-0.143632,26.467449,171,1,144.998932,129.064178,1.137695,29.998779,16.550293,63351,56389,3728,24575,13558,,,,0,0,0,0,0
fullband_2001_145mA_v1,214,1529.280000,1529.27911000,-0.890000,2.056000,2.035773834,-0.983763,29.798664,167,1,144.998932,126.583099,1.078796,29.897461,16.311035,63351,55305,3535,24492,13362,,,,0,0,0,0,0
fullband_2001_145mA_v1,215,1529.300000,1529.29974000,-0.260000,2.056000,2.053082650,-0.141894,31.069140,172,1,144.998932,121.769714,0.922546,29.948730,16.451416,63351,53202,3023,24534,13477,,,,0,0,0,0,0
fullband_2001_145mA_v1,216,1529.320000,1529.31909000,-0.910000,2.056000,2.057519709,0.073916,25.100401,170,1,144.998932,123.378754,1.017761,29.998779,15.150146,63351,53905,3335,24575,12411,,,,0,0,0,0,0
fullband_2001_145mA_v1,217,1529.340000,1529.33833000,-1.670000,2.056000,2.061385553,0.261943,27.580150,175,1,144.998932,122.561646,0.980530,29.739990,14.807129,63351,53548,3213,24363,12130,,,,0,0,0,0,0
fullband_2001_145mA_v1,218,1529.360000,1529.35932000,-0.680000,2.056000,2.035486667,-0.997730,26.329559,114,1,144.998932,117.002106,6.043701,1.457520,15.063477,63351,51119,19804,1194,12340,,,,0,0,0,0,0
fullband_2001_145mA_v1,219,1529.380000,1529.37886000,-1.140000,2.056000,2.069900245,0.676082,26.852880,175,1,144.998932,127.993011,9.999695,29.895020,14.841309,63351,55921,32767,24490,12158,,,,0,0,0,0,0
fullband_2001_145mA_v1,220,1529.400000,1529.39993000,-0.070000,2.056000,2.075041869,0.926161,29.279112,172,1,144.998932,121.067047,5.439148,1.528320,15.096436,63351,52895,17823,1252,12367,,,,0,0,0,0,0
fullband_2001_145mA_v1,221,1529.420000,1529.41951000,-0.490000,2.056000,2.056323478,0.015733,23.952888,136,1,144.998932,122.657776,5.372620,1.346436,14.949951,63351,53590,17605,1103,12247,,,,0,0,0,0,0
fullband_2001_145mA_v1,222,1529.440000,1529.43843000,-1.570000,2.056000,2.049540228,-0.314191,24.856119,171,1,144.998932,130.439758,9.889832,27.036133,14.865723,63351,56990,32407,22148,12178,,,,0,0,0,0,0
